OrderID,OrderDate, UnitCost ,Price,OrderQty, CostofSales , Sales , Profit ,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
3441,04-05-2025, $68.46 ,121,10, $684.55 ," $1,210.00 ", $525.45 ,Store,No Discount,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Somerville,United States
3442,05-05-2025, $89.37 ,159,10, $893.66 ," $1,590.00 ", $696.34 ,Store,No Discount,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey","Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Arlington,United States
3444,06-05-2025, $340.48 ,579,8," $2,723.85 "," $4,168.80 "," $1,444.95 ",Store,European Holiday Promotion,Litware Home Theater System 5.1 Channel M516 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,London,United Kingdom
3446,07-05-2025, $15.20 ,160,13, $197.59 ," $2,080.00 "," $1,882.41 ",Store,North America Holiday Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Houston,United States
3447,08-05-2025, $36.61 ,44,16, $585.70 , $704.00 , $118.30 ,Reseller,European Holiday Promotion,SV Keyboard E10 White,Southridge Video,Computers Accessories,Computers,Europe,Paris,France
3449,09-05-2025, $31.56 ,129,5, $157.82 , $645.00 , $487.18 ,Reseller,No Discount,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
3450,10-05-2025, $0.65 ,0.95,20, $12.94 , $19.00 , $6.06 ,Online,No Discount,SV USB Data Cable E600 Silver,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States
3451,11-05-2025, $18.46 ,299.23,12, $221.53 ," $3,471.07 "," $3,249.54 ",Online,North America Back-to-School Promotion,Contoso 8GB Clock & Radio MP3 Player X850 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Bethesda,United States
3453,12-05-2025, $912.77 ,999,30," $27,383.23 "," $29,970.00 "," $2,586.77 ",Online,No Discount,Contoso Projector 720p M621 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
3454,13-05-2025, $14.94 ,24.99,400," $5,977.58 "," $9,996.00 "," $4,018.42 ",Store,No Discount,Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Fort Collins,United States
3455,14-05-2025, $4.01 ,170,9, $36.10 ," $1,479.00 "," $1,442.90 ",Reseller,European Back-to-Scholl Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
3456,15-05-2025, $97.95 ,139,4, $391.79 , $556.00 , $164.21 ,Store,Asian Spring Promotion,Contoso Screen 85in E085 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Kolkata,India
3457,16-05-2025, $71.63 ,129,4, $286.52 , $516.00 , $229.48 ,Store,Asian Spring Promotion,A. Datum Compact Digital Camera M200 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Ashgabat,Turkmenistan
3458,17-05-2025, $43.19 ,44,5, $215.97 , $220.00 , $4.03 ,Store,No Discount,SV Keyboard E10 White,Southridge Video,Computers Accessories,Computers,North America,Stoughton,United States
3461,18-05-2025, $28.59 ,78,40," $1,143.63 "," $3,120.00 "," $1,976.37 ",Online,No Discount,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
3463,19-05-2025, $82.59 ,231,10, $825.86 ," $2,310.00 "," $1,484.14 ",Store,No Discount,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Copenhagen,Denmark
3464,20-05-2025, $283.21 ,469.97,13," $3,681.75 "," $6,015.62 "," $2,333.87 ",Store,North America Holiday Promotion,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Televisions,TV and Video,North America,Sheboygan,United States
3466,21-05-2025, $10.49 ,37.95,6, $62.97 , $204.93 , $141.96 ,Store,North America Holiday Promotion,NT Bluetooth Active Headphones E202 White,Northwind Traders,Bluetooth Headphones,Audio,North America,Queens,United States
3467,22-05-2025, $577.08 ,758,12," $6,924.96 "," $9,096.00 "," $2,171.04 ",Reseller,North America Back-to-School Promotion,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Laptops,Computers,North America,Seattle,United States
3468,23-05-2025, $158.93 ,179.99,9," $1,430.36 "," $1,583.91 ", $153.55 ,Store,North America Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Back River,United States
3469,24-05-2025, $9.57 ,22.89,10, $95.71 , $228.90 , $133.19 ,Store,No Discount,Contoso DVD 60 DVD Storage Binder L20 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Boston,United States
3470,25-05-2025, $237.40 ,268,12," $2,848.80 "," $3,189.20 ", $340.40 ,Reseller,North America Back-to-School Promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
3471,26-05-2025, $68.28 ,129,12, $819.31 ," $1,548.00 ", $728.69 ,Store,North America Back-to-School Promotion,Contoso Multimedia Speakers M25 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Cape May,United States
3472,27-05-2025, $209.85 ,258,18," $3,777.38 "," $4,489.20 ", $711.82 ,Reseller,European Back-to-Scholl Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France
3473,28-05-2025, $131.43 ,231,10," $1,314.27 "," $2,310.00 ", $995.73 ,Reseller,No Discount,A. Datum Full Frame Digital Camera X300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
3474,29-05-2025, $21.97 ,68,8, $175.74 , $503.20 , $327.46 ,Online,European Holiday Promotion,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Berlin,Germany
3476,30-05-2025, $556.04 ,1299,9," $5,004.36 "," $11,626.05 "," $6,621.69 ",Store,North America Spring Promotion,Adventure Works Laptop19 X1900 Black,Adventure Works,Laptops,Computers,North America,Veradale,United States
3477,31-05-2025, $45.76 ,308,10, $457.62 ," $3,080.00 "," $2,622.38 ",Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Virginia Beach,United States
3479,01-06-2025, $261.67 ,310,10," $2,616.68 "," $3,100.00 ", $483.32 ,Reseller,No Discount,The Phone Company PDA Wifi 3.7-inch M250 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
3480,02-06-2025, $7.64 ,13.89,16, $122.28 , $211.13 , $88.85 ,Reseller,European Holiday Promotion,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
3481,03-06-2025, $91.37 ,169,6, $548.24 , $963.30 , $415.06 ,Reseller,North America Back-to-School Promotion,SV 22xDVD X680 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Seattle,United States
3482,04-06-2025, $68.39 ,99,26," $1,778.12 "," $2,529.45 ", $751.33 ,Store,Asian Holiday Promotion,WWI CRT17 E106 Black,Wide World Importers,Monitors,Computers,Asia,Kolkata,India
3490,05-06-2025, $37.68 ,41.73,4, $150.71 , $158.57 , $7.86 ,Store,North America Spring Promotion,SV Keyboard E90 White,Southridge Video,Computers Accessories,Computers,North America,Syracuse,United States
3491,06-06-2025, $22.93 ,300,9, $206.40 ," $2,655.00 "," $2,448.60 ",Store,North America Spring Promotion,Contoso Touch Screen Phones Infrared M901 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Denver,United States
3492,07-06-2025, $185.43 ,566,10," $1,854.29 "," $5,660.00 "," $3,805.71 ",Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Redmond,United States
3494,08-06-2025, $9.58 ,139,10, $95.76 ," $1,390.00 "," $1,294.24 ",Online,No Discount,Contoso Screen 85in E085 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
3495,09-06-2025, $8.71 ,196.9,12, $104.58 ," $2,362.80 "," $2,258.22 ",Online,Asian Summer Promotion,A. Datum SLR-like Digital Camera M400 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
3497,10-06-2025, $32.79 ,50,10, $327.88 , $500.00 , $172.12 ,Online,No Discount,Contoso Bluetooth Notebook Mouse E70 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
3500,11-06-2025, $832.67 ,999,10," $8,326.74 "," $9,990.00 "," $1,663.26 ",Store,No Discount,Proseware Projector 720p DLP56 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,Cle Elum,United States
3501,12-06-2025, $10.10 ,26.9,4, $40.38 , $96.84 , $56.46 ,Store,European Back-to-Scholl Promotion,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Computers Accessories,Computers,Europe,Lisbon,Portugal
3503,13-06-2025, $67.01 ,129,13, $871.16 ," $1,651.20 ", $780.04 ,Store,North America Holiday Promotion,Contoso Multimedia Speakers M25 Brown,"Contoso, Ltd",Computers Accessories,Computers,North America,Oshkosh,United States
3505,14-06-2025, $65.39 ,228,10, $653.91 ," $2,280.00 "," $1,626.09 ",Store,No Discount,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Loveland,United States
3506,15-06-2025, $260.82 ,480,12," $3,129.81 "," $5,760.00 "," $2,630.19 ",Store,No Discount,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Osaka,Japan
3507,16-06-2025, $199.15 ,360,12," $2,389.76 "," $4,284.00 "," $1,894.24 ",Store,Asian Summer Promotion,Contoso Home Theater System 2.1 Channel M1230 White,"Contoso, Ltd",Home Theater System,TV and Video,Asia,New Delhi,India
3509,17-06-2025, $177.35 ,188,9," $1,596.15 "," $1,682.60 ", $86.45 ,Store,North America Spring Promotion,"Fabrikam Social Videographer 1"" 25mm E400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,South Portland,United States
3511,18-06-2025, $81.00 ,299,6, $486.02 ," $1,794.00 "," $1,307.98 ",Store,No Discount,Contoso Home Theater System 2.1 Channel E1200 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Bishkek,Kyrgyzstan
3512,19-06-2025, $31.55 ,129,9, $283.91 ," $1,109.40 ", $825.49 ,Online,European Back-to-Scholl Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
3517,20-06-2025, $19.09 ,79,12, $229.06 , $924.30 , $695.24 ,Online,North America Back-to-School Promotion,Proseware Fax Machine E100 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
3519,21-06-2025, $78.85 ,129,20," $1,577.04 "," $2,580.00 "," $1,002.96 ",Store,No Discount,WWI LCD17W E200 Black,Wide World Importers,Monitors,Computers,North America,Vancouver,Canada
3520,22-06-2025, $51.40 ,52.9,20," $1,027.91 "," $1,058.00 ", $30.09 ,Store,No Discount,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Ashgabat,Turkmenistan
3521,23-06-2025, $193.34 ,489,8," $1,546.75 "," $3,912.00 "," $2,365.25 ",Reseller,European Holiday Promotion,Contoso Home Theater System 5.1 Channel M1510 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Paris,France
3525,24-06-2025, $111.99 ,129,6, $671.97 , $735.30 , $63.33 ,Store,Asian Holiday Promotion,Proseware LCD17W E202 Black,"Proseware, Inc.",Monitors,Computers,Asia,Taipei,Taiwan
3526,25-06-2025, $4.40 ,31,12, $52.85 , $359.60 , $306.75 ,Reseller,North America Back-to-School Promotion,Contoso Integrated Business Phone L08 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States
3527,26-06-2025, $253.86 ,588,12," $3,046.34 "," $7,056.00 "," $4,009.66 ",Store,European Spring Promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Lyon,France
3529,27-06-2025, $61.39 ,980,9, $552.54 ," $8,722.00 "," $8,169.46 ",Store,North America Spring Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Trenton,United States
3530,28-06-2025, $47.50 ,198,10, $475.02 ," $1,980.00 "," $1,504.98 ",Reseller,No Discount,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
3533,29-06-2025, $96.62 ,181,12," $1,159.48 "," $2,117.70 ", $958.22 ,Store,Asian Summer Promotion,WWI 2GB Spy Video Recorder Pen M300 White,Wide World Importers,Recording Pen,Audio,Asia,Canberra,Australia
3534,30-06-2025, $52.64 ,102,24," $1,263.45 "," $2,448.00 "," $1,184.55 ",Online,No Discount,Proseware Photo Ink jet Printer E290 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
3535,01-07-2025, $30.35 ,109,4, $121.40 , $414.20 , $292.80 ,Store,North America Spring Promotion,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Port Washington,United States
3536,02-07-2025, $217.42 ,328,4, $869.69 ," $1,295.60 ", $425.91 ,Reseller,North America Spring Promotion,"Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
3537,03-07-2025, $47.27 ,267,9, $425.39 ," $2,403.00 "," $1,977.61 ",Online,North America Spring Promotion,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bethesda,United States
3538,04-07-2025, $278.84 ,299,5," $1,394.22 "," $1,495.00 ", $100.78 ,Store,No Discount,Contoso Home Theater System 2.1 Channel E1200 Black,"Contoso, Ltd",Home Theater System,TV and Video,North America,Houston,United States
3539,05-07-2025, $19.47 ,28.99,10, $194.65 , $289.90 , $95.25 ,Store,No Discount,Contoso 2-Line Corded Cordless Telephone M202 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Carlisle,United Kingdom
3540,06-07-2025, $15.74 ,200,5, $78.70 ," $1,000.00 ", $921.30 ,Store,No Discount,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Seattle,United States
3543,07-07-2025, $246.45 ,399,12," $2,957.36 "," $4,708.20 "," $1,750.84 ",Store,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1530 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Toronto,Canada
3544,08-07-2025, $13.70 ,28,6, $82.21 , $162.40 , $80.19 ,Store,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,New Brunswick,United States
3546,09-07-2025, $82.68 ,299,13," $1,074.80 "," $3,647.80 "," $2,573.00 ",Reseller,North America Holiday Promotion,The Phone Company PDA Phone 3.5 inches M320 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
3550,10-07-2025, $339.49 ,588,12," $4,073.93 "," $6,820.80 "," $2,746.87 ",Store,North America Back-to-School Promotion,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Parker,United States
3551,11-07-2025, $7.30 ,19.95,20, $145.93 , $399.00 , $253.07 ,Reseller,No Discount,Contoso Car power adapter M90 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
3552,12-07-2025, $15.77 ,251,20, $315.44 ," $5,020.00 "," $4,704.56 ",Reseller,No Discount,WWI Screen 106in M1609 Silver,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
3554,13-07-2025, $164.11 ,980,24," $3,938.53 "," $22,540.00 "," $18,601.47 ",Online,European Holiday Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany
3555,14-07-2025, $166.85 ,199,4, $667.40 , $776.10 , $108.70 ,Online,North America Spring Promotion,SV Car Video AM/FM E1000 Silver,Southridge Video,Car Video,TV and Video,North America,Bethesda,United States
3557,15-07-2025, $302.61 ,980,9," $2,723.53 "," $8,624.00 "," $5,900.47 ",Store,European Back-to-Scholl Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Athens,Greece
3558,16-07-2025, $277.38 ,646,12," $3,328.61 "," $7,752.00 "," $4,423.39 ",Store,North America Back-to-School Promotion,Contoso SLR Camera X143 Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Leominster,United States
3559,17-07-2025, $13.47 ,43.81,10, $134.70 , $438.10 , $303.40 ,Store,No Discount,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,New Haven,United States
3560,18-07-2025, $102.88 ,129,9, $925.96 ," $1,141.65 ", $215.69 ,Store,North America Spring Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,San Antonio,United States
3561,19-07-2025, $2.21 ,699,24, $53.07 ," $16,496.40 "," $16,443.33 ",Online,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
3563,20-07-2025, $58.88 ,196.9,12, $706.54 ," $2,284.04 "," $1,577.50 ",Store,North America Back-to-School Promotion,A. Datum SLR-like Digital Camera M400 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Waterbury,United States
3567,21-07-2025, $81.46 ,180,26," $2,118.05 "," $4,653.00 "," $2,534.95 ",Store,Asian Holiday Promotion,Fabrikam Social videographer 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Sapporo,Japan
3569,22-07-2025, $312.48 ,569,9," $2,812.35 "," $5,007.20 "," $2,194.85 ",Store,North America Spring Promotion,Litware Home Theater System 5.1 Channel M515 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Fort Worth,United States
3570,23-07-2025, $3.66 ,39.9,24, $87.84 , $957.60 , $869.76 ,Store,European Spring Promotion,Contoso Dual USB Power Adapter - power adapter E300 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Firenze,Italy
3575,24-07-2025, $153.44 ,1299,13," $1,994.75 "," $16,497.30 "," $14,502.55 ",Store,Asian Holiday Promotion,Adventure Works Laptop19W X1980 Red,Adventure Works,Laptops,Computers,Asia,Sydney,Australia
3576,25-07-2025, $150.58 ,186.9,9," $1,355.22 "," $1,663.41 ", $308.19 ,Store,North America Spring Promotion,A. Datum Bridge Digital Camera M300 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Charlottesville,United States
